node, weight
37041,56920443
37044,43903022
37049,55695174
37077,44101661
37082,433439102
37175,173715639
37178,15899316
37180,295232796
37189,146513020
37343,194301222
37345,1904
37348,51912
37414,1200320
37533,783854799
37579,52880
37613,195592303
37847,19696
37852,594105634
37853,225324254
37857,2944
37858,599636
37861,10264
37873,1016
37888,15528
38116,4407203
38122,408654231
38157,1063000180
38396,48395052
38413,1030397968
38526,1334534278
38570,1712
38574,6584
38581,9096
38584,1720
38599,16536
38605,307642436
38617,142992032
38624,194843200
38662,151763250
38664,1504
38667,23253920
38669,17861410
38761,19936
38771,896856424
38832,63024
38880,1448518
38940,485577233
38946,18952
39081,15767062
39083,13810130
39156,576199751
39193,980765243
39465,223663319
39616,70556749
39620,210493674
39700,150128
39702,30324902
39757,94797619
39959,65468327
40037,4325922375
40076,157114383
40084,331350712
40098,274712698
40102,654316202
40144,83352
40150,3881290
40155,153664154
40157,52270113
40213,46071808
40232,0
40255,25376854
40364,203420561
40829,903700438
40929,3000
40931,364732234
41013,1096214330
41098,734108353
41100,682384421
41111,72767873
41138,1898083901
41260,6879522
41363,24152
41425,186337968
41665,177691838535
41705,13104766782
41809,35003629
41812,89251244
41881,811812
41953,104856
42148,461939395
42163,812713899
42188,5296
42274,809424786
42295,609440699
42298,705896190
42414,16094404
42476,236188642
42513,395564669
42520,221575059
42525,493792735
42562,317496668
42634,1312467073
42647,190780901
43086,582561098
43150,470173703
43158,340205063
43162,460968779
43164,54316969
43255,1767610796
43315,52381620
43331,13942384
43386,239499729
43464,53611353
43581,43746830
43699,278672246
43779,4858688
43816,4383580696
44003,10320
44005,7424
44045,29979059
44049,899949188
44050,120127778
44052,388384540
44055,146872
44317,479957563
44387,64682306
44397,160413324
44399,35840
44488,361635146
44499,429229283
44505,437901910
44525,358577189
44533,42823609
44535,728573516
44537,2292245278
44539,303121435
44541,33831673
44542,2213449613
44547,129077444
44550,15792563
44552,15104850
44556,231179037
44581,95568
44662,646234057
45057,221388504
45059,219054855
45156,17657173
45349,660262646
45449,65454744
45478,380798548
45618,837113398
45636,140690913
45640,113783033
45782,700818896
45806,287498210
45951,34151043
46207,10424
46454,13432
46509,61224543
46512,95800441
46786,844470155
46877,23428268791
46903,49779272
47004,13424
47005,11760
47006,7936
47144,200169937
47307,848205960
47309,958012411
47570,188416
47571,1392
47691,59396600
47694,53083251
47699,1179846801
47732,236781818
47766,963830911
47832,934187923
48138,13439890
48276,45466686
48284,273256961
48288,67371521
48395,177588777
48424,282650505
48434,48835798
48558,420688
48667,1134958668
48705,340451254
48722,1427204
48750,6874894
48772,568255931
48867,4204360
48881,54525338
49274,886280
49442,191942239
49448,3200
49743,120136
50248,58508326
50384,652549313
50389,885910770
50391,92407842
50425,8043540
50443,130195619
50582,317670324
50601,221352398
51137,925061524
51153,6641892
51293,4707712
51341,14736086
51345,13951106
51538,365795356
51649,1023782023
51654,709198421
51899,71195170
51905,62289128
51909,229088185
51952,2840
52121,36858998
52123,42345480
52180,487501248
52201,283817048
52223,509096127
52238,1003372657
52316,48808
52374,43842856
52399,11064799
52429,19330400
52611,274554731
52621,52336352
52652,566943421
52662,350680144
52713,51872
52718,493448052
52903,112764872
52939,328871096
53271,412454829
53274,320877083
53541,1797148462
54057,41484646
54125,2514984
54132,333792027
54136,355329086
54355,47395606
54358,44922280
54360,330777529
54368,39410761
54373,40539794
54376,103178062
54379,32736886
54382,26088038
54385,35653950
54483,233843983
54507,37554847
54908,295480747
54972,37481165
55056,898224454
55077,655780455
55087,4472
55130,312997626
55193,16280
55280,5408
55418,63574669
55543,496930926
55549,388420708
55701,1289097271
55806,146765406
55807,95046217
55897,287653926
55947,85468650
55949,72833310
56073,36151658
56082,194382713
56096,495053697
56257,36475667
56261,47516324
56271,76458476
56296,145493254
56298,47462427
56303,36935750
56310,196054771
56312,37013486
56326,136149979
56342,50323659
56362,436577897
56365,1814151173
56375,488270854
56393,522517004
56587,1089889574
56612,1200799621
56615,3233016
56621,1376217018
56662,31976
56715,349395537
56725,444826805
56741,2056
56797,301610213
56959,10344
57061,152607346
57067,30773705
57396,35610218
57401,81702036
57405,42344649
57409,35593029
57420,39892324
57438,68998081
57445,654433217
57515,90744314
57896,5104
58062,2937260
58064,254354664
58068,23163318
58202,69971764
58277,171576426
58322,1352870869
58361,10344
58738,209251900
58776,58288
58788,464931988
58823,225886582
59131,96575236
59142,650923220
59459,10753681
59475,4327180
59526,10170386
59537,12006812
59541,144053357
59553,130654890
59807,2864
59897,2128
59969,2272
60461,52679182
60542,628294
60568,361306240
60901,338906774
61153,315927966
61407,1624
61471,6395385893
61618,120275991
61642,479789690
61816,748707407
61818,255279882
62017,384412035
62051,373618100
62192,387772051
62294,1816
62748,217504793
62803,538064061
63120,1173106
63408,28721412
63429,1638619533
63681,8904
63724,137336
64143,254262023
64156,1607389788
64181,5304
64277,76528870
64390,848785016
64692,34216
64693,12520
64694,26864
64782,359441236
64792,301989090
64794,124594106
64797,66855955
64862,185053574
65356,117784
65962,273573117
66017,681032369
66360,240120815
66441,245167181
66443,157431299
66452,705963757
66705,54448884
67771,601348538
68410,242314696
68487,73047692
68489,62030678
69129,728876421
69259,313250554
69292,767818352
69310,156525772
69354,2602422
69624,504066880
70376,349545782
70608,153763025
70930,42649790
71005,15316544
71008,530381325
71014,26336
71112,148688413
71116,6575854
71118,9728590
71245,125800
71323,1007314143
72005,1385067513
72035,10907376
72046,249367995
72130,21612098
72244,601384275
72537,21232
72549,482622201
72691,2890352
72766,937136412
73326,51585150
73329,337938687
74199,55284681
74868,371630388
74925,1550345436
75141,2395814863
75202,656850633
75351,670751480
75365,2496770028
75868,86240173
75968,76054210
76038,24816
76204,169164235
76212,262804569
76214,171655204
76227,215145375
76337,444268482
76339,316283944
76797,239070418
76989,456670188
77141,786005461
77156,230426593
77259,66508124
77597,8957672
78156,257920
78216,57144836
79652,55557001
79804,126875770
79922,65264
80635,829848
80744,733992
80965,321148068
80969,905855518
80992,161945232
81369,935457381
81525,209336
81883,45700307
81885,47462835
81929,68509918
82365,291281368
82594,323538175
82597,299638029
82599,1876870539
82622,444216441
82741,591522865
82804,629643314
83235,529552
83373,25263039
83484,180344024
83607,1216936913
83691,150655081
84644,1843654311
84661,2304
84832,274414079
84842,131434561
85068,64617878
85070,85649628
85100,46147009
85104,139790111
85109,1286072526
85119,159369058
85584,354882604
85604,157690416191
86204,627217077
86223,441478765
86972,13104004
87174,219609227
87658,1222766564
88028,7247982
88111,77079503
88178,223659172
88199,551855341
88466,691231664
88472,549333552
88474,283763970
88475,565179504
88555,743184906
88591,530310724
88770,400985455784
89593,327966515211
89631,233367401
91192,1843810
91202,1027548
91730,268298883
91732,219920964
91737,1431495504
91742,578606382
91766,76700777
91774,367978686
91776,102612847
91780,71215636
92597,1375501688
92993,2832
93127,234071882
93201,3032
93701,2109227460
93758,481380356
93949,35690118
94187,6186924
94231,2186055408
94234,409136897
94236,185746925
94311,1941759935
94834,29408
94892,461334088
94952,230814794
94958,9295160
94988,1154884007
94992,505724885
95113,69784
95169,1119077990
95189,605676627
95218,1439141119
95295,292206404
95591,631879373
95599,94974368
95911,11220942
97051,326082885
98005,452740493
98130,61579469
98139,48966929
98147,59720956
98309,61826726
98381,398066519
98427,38496
98660,16526232
98805,159311739
98808,356046155
100189,399860034
100474,108488
100601,3104
100860,58760
101898,1261655800
101931,40639186
103033,2208
103599,257189590
103719,1140771592
103819,12744
103830,3421890204
103889,1187372138
103943,784259945
103955,70965639
104446,625927959
104451,420506033
104458,429587092
104473,1140636780
104475,995882152
104514,776939435
104780,6730416
105767,806568
105792,35856
106105,1512
106173,113106976
106241,67363267
106257,419994821
106298,9928155
106500,296021516
107204,41985386
107207,61919663
107223,54941774
107225,62378832
107227,42999570
107257,680
108822,51691372
108839,46242500
108857,15206540
108930,1054095607
108957,193118487
109023,648063189
109904,816844447
110367,291140282
110675,54422096
111451,3024
111783,379805101
111828,49597087
111880,933973091
111885,1023295376
111897,1370231464
111915,367933532
111922,800217573
111932,537004502
111950,930612063
111973,48342278
112291,601534984
113102,469820090
113114,74884612
113543,129443690
114275,47403095
114328,239319056
114330,50075840
114332,52416564
114368,57046149
115080,258679050
115356,1606572873
116112,26440
116120,464924313
116125,2006513461
116129,463190377
116152,229294852
117144,47023893
117248,224468562
117533,459372
117570,322480988923
117853,598084844
118186,62141582
118792,56642973
118796,2356008
119487,1342631686
120497,413127875
120565,35303277
120569,2160
121164,2016
121175,982590835
121222,45312349
121588,332053351
121844,284659204
122772,1107889295
122852,1223534644
122862,653890311
123378,59840797
124287,922842795
124410,552775868
125282,56849587
125296,65151957
125862,90494726
126785,50342887
126956,35128
127313,659919125
127403,46016238
127874,53733735
127928,106056418
128389,39384553
129036,12888
129107,1263806359
129396,152641435
130471,322737004
130718,558335227
131221,71635490550
132116,166070369
133081,441383243
133746,933792
133894,3056352
133977,19816
134629,402470555
134919,613384881
135161,53035052
135164,51046636
135167,78631051
135423,81675981
135426,72290273
135430,85784692
135432,213319178
135440,64775734
135443,87312862
135447,55616104
135449,67873054
135758,208481650
135866,46851470
135971,60094468
137519,557418896
138069,2275881824
139271,1078184
139475,313338360
139674,194687729
139679,1042922587
141257,1732397878
141678,293354316
141838,41259073
141916,82360
142475,68138254
142686,24271826
143028,380261579
143301,5123088
143452,24904
143605,2160285168
143629,321527667
143721,386566386
143723,130920972
143731,587290593
143734,570201231
143767,260161579
143947,199291307
143949,478462192
144030,259702720
144305,21427211
144700,591757024
144703,3012219999
144704,490768329
144705,159722916
144707,116370002
144708,515405323
144715,110175594
144729,119228635
146036,6040
146712,149096437
146807,126348264
148056,0
148341,1186051059
150287,209035589
151303,994407836
151542,386455605
151543,574746290
151548,492486997
152459,53848
153135,4608
153220,136764988
153641,120680741
156169,62340319
156310,286330574
156560,70316987
156562,90736899
156982,775416054
157304,774398134
158440,283089808
158455,553809940
158623,1012737690
158804,576841220
158814,492403683
161624,440752058
161652,55760324
161683,28797477
161697,2540526471
161741,37951687
161769,306066041
163133,338552939
163669,218461594
163742,612691513
163743,512864
163906,5600
165430,1433999373
165449,4552
165598,68961169
166331,621219024
166413,126590470
166420,273369876
166740,391545016
167038,1240078501
168630,588011785
169418,898400985
169551,921637505
170624,19442482
170865,59598590
170944,107952
171272,201736956
171631,1839696
172268,739355925
172412,56080349
172679,84031025
172680,54301474
172683,56424865
172688,42074541
172911,700986883
173220,651243527
173246,826469237
173330,171172821
173784,148265224
173905,3184
173981,1538760016
175116,167682860
175118,65331087
175123,46977754
175130,57551368
175132,107647035
175340,1431562
175773,243829502
175799,812249560
175829,40976
176023,53624703
176038,45983521
176042,33958516
176065,224057651
176073,61659086
176848,7971018
177088,115651316
177619,132850859
177674,2655296063
177929,276223998
178032,249001359
178132,857524522
178174,1181480854
178513,209688
179673,306528290
181087,22784
181118,48395128
181838,49853243
182233,234428573
182948,62330692
183180,54559448
183660,212427635
183663,228260195
183748,25859662
184058,105593721
184431,1664744
184462,407472
185452,15983955
185574,5838038
186035,576120
186072,1485752898
186282,253148790
186463,47290333
186466,31558729
186473,153594596
187105,51910188
187127,3304
187421,230404599
187617,66314146
187655,14303459
187675,25635649
187694,406536518
187697,16960428
187734,46616
188339,47808940
188343,34522566
189200,13592
189290,451944
189528,74138841
189838,56697936
189907,1975404191
189978,450752691
190294,56996379
190355,577612364
190675,361711500
192190,622582233
192206,45103197
192444,1359274745
192486,180933935
192752,18576
192874,133784
195164,419940325
195167,1675454736
195882,219874261
195936,204092998
196026,151393356
196036,247658723
197151,130555981
198037,294505588
198633,3126770541
199889,56993124
200574,667699957
200613,369604374
201361,59288355
201800,708164046
201991,82530323
202082,36032
202455,160614847
202584,448940200
203780,1948386668
204894,27352
204969,292452667
205271,669564638
205272,443602411
207245,105648
207635,93999287
207646,112502376
208068,72059138
208072,53593694
208332,621829303
208971,16794300
209165,495958782
210138,649676339
210581,1101654445
210584,425172093
210631,598913304
210645,4290334
210651,1331262
214089,637827191
214128,1247746052
214132,294169448
214137,710851464
214170,612678754
214189,409576410
214276,2468337336
214280,387407084
214282,1544297185
214308,375133381
214365,1134810832
214392,543788265
214430,504546834
214437,52248472
215344,336961791
215357,1010857388
215359,766914408
215402,308327042
215450,1230758
216413,376315626
217164,456880
217216,183082515
218734,740377606
218743,481460419
218770,725897490
219362,707960691
219491,385923419
219506,1080862211
219538,407228961
220671,58984
220779,55656
220872,27476333
221965,55980846
222002,1162596989
223226,202349880
224238,614136277
224240,711120449
224314,53961612
225336,198020988
225386,239248823
225397,83819268
226134,1749628353
226148,2595951979
226859,17422187
227181,46210144
227183,44326910
227191,50296738
227225,40319291
227227,47715620
227618,79538425
228304,64032933
228698,14048
229639,2248416522
230657,51694262
231878,333689059
232080,80744
233201,1260421681
235515,121126434
236011,58719776
236025,137395549
236772,240631709
236878,597882951
237419,59222457
237431,67530792
237437,65049355
238743,343841384
239369,66047724
239383,61205117
240153,317278500
240158,805484602
240161,128573012
240208,39867645
240726,92129546
240907,766034848
241345,279745686
242266,566676712
242978,331635635
243058,48513434
243516,15208
243707,195679613
245037,42942558
245059,59430409
247414,1111249978
247536,9472723
247584,244463588
247602,56770136
248134,525307818
248453,991207104
248898,752441412
249411,109375832
249510,396213452
249574,127592081
252294,530832435
252607,77859727
253714,265298656
254007,477160564
254361,891060858
254364,280887279
254445,69517306
254527,47717469
254538,43413706
254651,61309324
254656,71733397
259245,512308437
260994,735770100
262437,567287240
262675,33936
263139,186484127
264009,732522601
265359,499931277
265382,954472170
266359,45057441
268443,141893196
270536,1539913426
270857,750822607
271502,398723667
272229,419792896
273758,67959898
273927,536847716
280676,2878416
283033,759932821
283833,336210372
286192,4289656
286486,1009717355
286536,468434144
286705,520162775
287110,617818106
287191,1125181475
288057,65677278
288079,50868518
288081,34224
288227,1328
288388,483260778
289280,495879307
289381,771520858
290671,1005757814
291818,744178749
292396,29245954
295699,1237299915
295984,562859685
300110,572074390
300275,74864
300305,1334130906
300855,629489063
302526,37184726
303412,2347001644
304458,558031039
305494,8553951
305546,2002390917
307456,53456
307506,921281
307971,865166
309973,114728472
314294,3966209133
315555,23383589
315556,53044845
319553,1976
319798,569330941
320016,4246475938
320033,720125965
320076,448815397
320089,1002582097
320381,417404850
321190,585659287
321397,34841125
323311,1226052588
325166,284869761
325642,811091449
326431,535139118
326956,845057575
327682,1329610193
329933,42478201
331299,702518640
332383,104768950
335394,1190727532
337730,2021559785
337736,2152
337963,1196924379
338152,1678497533
338558,55367716
339868,7408
341122,2315216747
341340,775104556
343581,1153473177
345571,149801536
347358,490806893
355586,288438163
356392,3654930
357261,10104
358403,27192
360223,70436976
361643,1221217503
365332,570806354
366186,178952738
366453,44049532
369122,234933690
369248,253638264
369638,837965110
370604,1080282994
371915,274885965
372321,55892019
375763,1130831211
379583,2701997452
379584,5000125959
381880,91839814
382314,67935022
385256,709218654
392815,434014883
393392,607588798
398144,1011177791
409350,55003211
411962,1507019208
414732,1323590744
414810,952362388
414873,1204256966
415027,116456796
417944,105068180
418107,22229700
419707,688282097
421220,417291041
421297,440986487
421423,412588880
423606,10525674
424555,398568
424574,11160360
425642,52750113
426455,16392
428445,376198218
432408,1056742296
433377,53825485
433404,256874010
435137,262149207
435335,139943906
435418,212432
436492,45561743818
437487,1035632443
437492,769192889
442324,440457604
446045,699649652
447134,269293689
449593,57900763
449632,611128
453332,646705034
454363,66756287
454922,935123896
456387,67784544
456437,33672
457750,1069695967
458189,41127607
461237,50497019
461238,51675360
461243,56420757
461281,70744
464722,1652881427
464929,511273879
466726,176909883
467773,621159598
468821,612335193
474492,303250648
474497,10560
474711,144122557
475327,786770827
476763,282448499
478634,141916077
482536,23424444
483938,749185259
484232,867785710
486473,1768
488720,143271451
495161,69067624
495549,683925493
504564,127846196
518105,556058889
520877,341901629
521259,39727967
522835,1170126021
522847,394612254
523929,854947786
523952,859593249
524581,987668547
525812,428592407
527826,514233544
538957,321478105
542827,353086217
545366,502649248
545632,789924286
548218,399392849
551347,8640
555263,131357932
559695,376504632
569039,685720518
569045,858419892
571337,1400
571339,394533403
571889,55346040
572704,3571371880
572799,865744317
572808,1402669771
572825,977919600
572852,822749531
574057,1305096275
581513,2248642913
581588,861765508
587050,322357560
589840,55251328
591932,9643150
596672,1982742527
600669,44824
604375,703557836
611780,37892462
613194,1015686099
626377,48690792
626426,46992291
631388,948048466
632600,57755261
641818,477636133
651667,669495151
654580,129336
655084,1489998086
655692,2781272371
670600,943468093
680682,270171863
681191,660899457
687068,789971792
687116,496609729
687147,2584521699
687454,300156883
689302,1375557867
691632,421914834
691650,97746407
693966,431693210
695183,553460466
696214,1294146
702716,584530697
704699,626068851
704816,556536153
708062,412323191
710235,1225736221
720585,49236660
721162,432174169
721813,3685461944
722672,493953392
723807,12461068
748365,1320610808
795339,90288
797373,522095910
862507,275771190
862508,13335582
862510,153815908
862980,690901236
868094,1274632465
870536,135869915
882791,772564477
909696,696201268
909700,344232693
925459,32876169
931556,731550331
934914,352470398
934939,538912285
936348,254065798
938225,546590730
938237,411699542
943732,1030594035
946290,1433950821
948952,18276004
979198,46869837
980083,1730470345
981070,506964719
984836,609803835
987448,299339902
988055,458526542
988063,1003684747
988070,1787782427
988080,1133381468
988105,771718569
988123,721354234
990952,613342
997550,923152992
1036719,87688
1047167,163480
1049657,1697170878
1070158,1053281645
1096076,1339894455
1101094,777552945
1101105,750076618
1101109,410337365
1118747,46732681
1126400,730066591
1129544,310432
1129741,57356710
1137846,461957796
1141640,176305066
1141645,188881870
1147766,259103793
1159320,809969452
1165752,38737449
1206794,402598317096
1226614,1281528009
1233215,10240
1234260,421458
1261333,585979412
1262320,828661510
1271741,470708568
1286322,188352
1291242,304129020
1294636,711125491
1298642,174877678
1315722,1904
1328069,175012343
1329799,59110383883
1338369,142791260537
1346170,2960
1351751,14896
1352769,57511570
1365756,237806855
1368975,864925842
1387125,102971261
1394723,1860048
1410436,40416485
1423825,2048
1430964,585363392
1448052,273936
1462606,645369117
1469640,579408486
1489911,5891619456
1491576,56280
1502711,57816
1517830,52602400
1532884,215933974
1535443,888530775
1549675,4510190904
1569766,231230595
1577619,32195039
1577622,254815434
1588157,340442022
1594452,1130017756
1606679,738282584
1608913,174303609
1612336,6736
1648029,22092024
1648038,1695808433
1662592,236902938
1666817,311858359
1766907,42646262
1803640,2529399306
1812035,8164326
1821620,602587335
1844587,3506026996
1849765,471026861
1854010,33057945
1862150,74126580
1868481,358706229
1873447,830875221
1884637,43720
1891343,289003783
1897064,445672
1907176,5194930
1914394,49442589
1918220,978809069
1918309,603301996
1925018,477169425
1929280,134792269
1933192,218608
1935872,761704255
1948885,43650854
1960649,533944
1961833,48281671
1962787,207802240
1963761,46199992
1965096,207964994
1977159,56493538
1977170,76450603
1983281,719524769
1985927,778818448
1987567,28112
1987911,195440514
2015172,245862871
2041963,60357437
2045281,207870552
2056899,80655326
2057181,13648
2058187,116976
2058189,364296
2058951,185584
2060084,29024
2069291,706219660
2071345,61203122
2072689,862822690
2100445,909390136
2100816,191389974
2162899,153456483
2182372,27544
2233715,192719577
2268852,25285936
2448183,142258530
2478891,82511792
2485303,66251938
2492374,763574932
2492674,510280
2499238,16784
2502001,492758297
2510329,213392860
2583310,15128220
2585817,52774710
2585819,68507488
2585821,41274400
2594176,3567246
2603175,286408617
2605435,4872177
2611352,986080
2613844,101665796
2614578,82819258
2619774,449385547
2621658,326192
2623939,2173310173
2628534,13499294
2630091,158336820
2639990,1083337061
2649731,1344620043
2652132,201202591
2653789,2277531806
2654887,501180942
2696672,38285794
2698737,260426018
2705177,553386920
2707338,26040
2714348,606661040
2720870,628104
2720871,680928
2720872,563104
2736678,196541738
2743711,4929948579
2752537,68904
2776189,25463968
2777061,2472
2782170,142874626
2784189,1033470057
2795540,244929282
2819877,45759221
2821307,107067944
2821309,105660126
2821313,64085152
2841271,12563466389
2854840,180050974
2897311,52336
2902005,131766939
2946836,40568
2948762,1312
2950611,718616868
1300,10504
2878,1626448
3042,458331194
3043,293634752
3065,2211216
3086,2871358
3142,667988
3146,859909486
3216,1200320
3245,4277472
3256,15336
3309,1944
3337,1078184
3481,676639214
3487,691877960
3503,3189557770
3514,789188900
3623,466603525
3647,1906416
3700,5635354947
3781,289540609
3846,645369117
4004,1615376
4038,830875221
4335,2272
4401,2208
4429,5247496
4546,4289656
4637,338159772
4672,850767882
4677,105880
4764,247720
4777,22531680
4782,774872
4806,396720
4893,811200
4894,74160
5020,14896
5021,58984
5094,68904
5103,28400
5148,123168
5152,14792
5189,17616
5206,489392
5215,806568
5227,3266240
5259,12672488
5262,10597096
5268,85936
5317,90296
5332,2248072
5339,38872
5351,83352
5455,26040
5506,1920440
5598,63400
5765,417416
5799,206226950
5809,36208
5820,22229700
6080,22356776
6094,41144
6103,1439749305
6126,5831318
6196,65264
6222,1190570283
6246,158176
6250,1031378
6296,234280
6315,8728
6332,108696
6378,2576
6407,5558472
6451,1700689242
6462,1121134299
6498,1227152
6524,46760
6553,98713236
6563,141088461
6566,893805725
6581,4344
6585,68961169
6588,174877678
6592,140354921
6602,38328
6606,3159730
6608,2224
6647,1928972
6685,3056352
6739,677956
6745,2648
6764,3632
6775,680
6846,631324
6856,1059472
6894,29592
6933,1563200532
6964,349545782
7059,1386549651
7062,1247898001
7089,786770827
7150,73762310
7157,6736798471
7158,1797148462
7184,520113557
7199,77859727
7212,303261208
7292,10320
7298,419994821
7354,713524060
7369,388389644
7384,3552073797
7393,1475520044
7439,1764521410
7482,143271451
7489,941188835
7496,392248756914
7592,67040
7600,2495979369
7675,6974456
7676,1984
7683,3128
7687,865166
7711,327985424939
7717,5519496
7736,7559792
7746,1484109603
7776,326481334996
7790,9760
7826,575466200
7839,5664
7844,725400778
7865,147065105
7880,13504
7915,189429010
7930,669146525
7934,1589056457
7948,474717420
7952,36630180605
7986,477169425
7996,2473252695
7999,292352908
8008,397181218
8045,1088373011
8071,266843470
8088,3922522030
8092,1463193798
8157,4312651121
8162,909300546
8169,1707230348
8180,1603316407
8184,159216710
8189,1263539005
8202,256874010
8206,4482800828
8214,2117025515
8247,3187950098
8256,1470571568
8287,142800354785
8289,643480715
8294,2154592048
8310,2600
8382,2711969339
8397,982611427
8399,982590835
8432,438316753
8461,823798526
8465,876973523
8473,847869196
8484,480889232
8487,1358814220
8506,583899074
8530,1066909734
8555,629850322
8561,709218654
8690,42088
8710,2678737088
8785,46553977
8788,47650285
8793,41474010
8800,28857100
8803,404680860
8820,200762241
8827,37453385
8854,184351072
8899,90573754
8903,43740879
8907,394610531
8910,337013482
8917,258981425
8922,246221906
8926,151681571
8930,761307639
8937,59598590
8941,82124643
8949,885952414
8955,1306874575
8960,212067449
8982,48828679
8990,49982975
9003,37636885
9005,1306739150
9109,317814266
9119,1099486127
9127,97478935
9133,1169926698
9136,102022283
9143,49853243
9146,385262504
9149,970365316
9153,322251264
9158,456871692
9161,106444369
9164,184604502
9167,54935187
9170,271479595
9173,358756693
9183,1192444293
9193,64379729
9206,219108033
9211,50624863
9216,26985018
9220,575650072
9224,2176822930
9231,1510969696
9242,632167643
9246,36335818
9259,27072
9277,447704674
9331,143008912
9335,281992306
9338,239885973
9342,27976
9352,4120878
9376,247646307
9393,12385196
9409,13518566
9431,1482581712
9436,198849281
9445,351675082
9461,321965706
9475,358706229
9480,477864206
9481,207964994
9569,1509589346
9632,864238027
9655,1958685110
9676,299164196
9697,12506102
9702,570731388
9705,378784
9723,6874894
9740,193561623
9747,15774716
9750,244285642
9756,13459826
9762,8627660
9765,630812414
9775,214254380
9799,10525140
9803,1353715342
9811,215775768
9816,263138636
9821,697039065
9827,6641892
9831,320880315
9835,845013497
9846,216195870
9881,690573080
9889,202437709
9892,519507810
9948,827053580
9952,151344874
9959,298406616
9963,2672876091
9972,218141470
9975,335078281
9976,151813347
10010,1480
10015,169626164
10021,139884661
10061,26740050
10135,6482938
10147,16937946
10150,8071944
10155,9479034
10158,8932930
10164,4069970
10167,403778118
10221,4352382
10501,49976
13036,1176347270
13203,231179037
16714,2256229456
19955,3888
22097,698818681
25692,1425184436
27437,93016
27452,3032
27456,1438254803
27524,148265224
27528,130665663
27548,2516659702
27549,826570617
27580,46242500
27592,1671740602
27693,454181686
27723,462345066
27792,402305957
27843,992
27994,4984
27999,2757992
28556,774704
28595,144122557
28641,6586522413
28683,213446886
28725,1344122119
28728,857279197
28735,16330076
28738,9386076878
28758,621829303
28771,535139118
28778,350680144
28983,483888
29006,47360
29040,667699957
29132,24224020
29135,210402139
29142,889302719
29217,600947789
29585,160857281
29626,56416
30002,66314146
30078,362163739
30189,731550331
30190,1137087564
30222,418072706
30309,570198
30319,775513702
30412,26429493
30413,32876169
30417,40200788
30443,56920443
30444,31088187
30445,43903022
30446,50106608
30448,115732707
30451,273986008
30462,37013486
30475,598084844
30511,3704
30533,242314696
30553,187290081
30558,8351582
30577,21315778
30599,16917832
30613,10348030
30615,641369266
30644,3136716
30645,7405334
30646,16736094
30649,186145891
30650,36597690
30656,23438964
30658,16536
30660,233383469
30700,1341865730
30718,317496668
30771,226194295
30806,3139833073
30828,816844447
30858,338552939
30863,1388948818
30870,3767469279
30875,504546834
30876,1539913426
30910,658812707
30917,1067081189
30948,903642376
30983,239248823
30989,1001683667
31008,812249560
31009,1378529676
31013,1253052187
31029,185746925
31092,1800686920
31093,190780901
31185,153360
31212,63240
31245,864488
32262,565992
32290,37000
32297,7424
32299,15512
32304,343497336
32321,498062325
32324,294613540
32326,158301960
32332,33120
32346,14061775326
32347,1043073076
32355,5796311418
32365,469299540
32517,1277435694
33183,483944
33269,1336372882
33285,451944
33286,103424
33379,1225130816
33386,1885367011
33387,2019024214
33415,17372144330
33491,1832
33550,1124001787
33574,86117234
33582,67851384
33596,48127747
33599,53126736
33677,789832
33823,208984
33847,1006328
33852,680976
34353,189728
34371,10955864
34379,257920
34384,82520
34479,173904
34489,16208
34554,569554
34630,45296
34643,611128
34784,259103793
34874,1856718
34876,199630447
34877,574706909
34878,748851367
34907,292452667
34944,71397188
34984,52880
35022,756372660
35078,1173106
35428,811812
35461,166232
35466,921281
35493,71636970350
35549,193317138
35610,115340069
35718,153880
35737,4204360
36203,349395537
36256,287498210
36270,1025666405
36291,278315111
36294,167026641
36297,438008819
36666,371707300
36751,310432
36988,82360
37067,82206168
37076,44101661
37169,138692305
37170,156329094
37184,146513020
37267,1037970568
37442,17861410
37539,673150
37599,393192261
37612,195592303
37811,513351614
37891,19696
38011,1023782023
38039,7166636
38066,6726976
38068,8741936
38069,8164326
38070,405182870
38085,477160564
38115,4407203
38395,48395052
38563,528648355
38568,19112
38609,1173581249
38633,30773705
38663,17862914
38749,1067736
39087,1731376400
39131,102971261
39812,2099963230
39820,1274632465
40080,1634544095
40081,4164877710
40082,287756441
40083,2316624272
40100,917120771
40138,1376217018
40139,180344024
40141,16094404
40142,6730714
40156,52270113
40231,0
40234,216733609
40236,12866196
40237,11047036
40238,426651925
40289,1570688
40297,13443900
40580,1170283163
41043,512308437
41078,867785710
41302,5830440
41361,24152
41399,57816
41820,171576426
41832,159369058
41873,63024
42167,1070163658
42168,444451878
42169,792385757
42297,8485396403
42425,795543774
42450,830529426
42495,889357404
42595,474406495
42822,779486659
43149,470173703
43314,92249265
43698,278672246
43758,1205166142
43808,76431298
43814,344066678
43818,10424
43845,24141803171
43911,475712978
43912,1914959202
43914,488947914
44042,29979059
44051,455443078
44281,20968
44311,2208
44353,2347001644
44395,160413324
44485,42823609
44487,361635146
44515,358577189
44534,4078944690
44536,342791146
44538,303121435
44544,144870007
44546,15104850
44549,15792563
44580,517026
45650,37808267
45950,34151043
46508,61224543
46593,1162596989
47690,117297363
47693,53083251
47698,1179846801
47833,195440514
48275,45466686
48283,441621449
48286,273256961
48287,135306543
48300,62232
